,GRID_ID,Truth,Output
3623,AI-48,0,1
3624,AI-5,1,1
3625,AI-52,0,0
3626,AI-54,0,0
3627,AI-57,0,0
3628,AI-58,0,0
3629,AI-63,0,0
3630,AI-66,0,1
3631,AI-69,0,1
3632,AI-71,0,1
3633,AI-72,0,1
3634,AI-73,0,1
3635,AI-8,1,1
3636,AI-83,1,1
3637,AI-87,1,1
3638,AI-91,1,1
3639,AJ-10,1,1
3640,AJ-12,1,1
3641,AJ-22,1,1
3642,AJ-24,1,1
3643,AJ-26,1,1
3644,AJ-28,1,1
3645,AJ-34,1,1
3646,AJ-4,1,1
3647,AJ-44,1,1
3648,AJ-45,1,1
3649,AJ-49,0,0
3650,AJ-50,0,0
3651,AJ-52,0,0
3652,AJ-54,0,0
3653,AJ-58,0,0
3654,AJ-59,0,0
3655,AJ-62,0,0
3656,AJ-63,0,0
3657,AJ-68,0,0
3658,AJ-78,1,1
3659,AJ-81,1,1
3660,AJ-85,1,1
3661,AJ-9,1,1
3662,AJ-93,0,1
3663,AJ-94,0,1
3664,AK-14,1,1
3665,AK-24,1,1
3666,AK-26,1,1
3667,AK-27,1,1
3668,AK-32,1,1
3669,AK-4,1,1
3670,AK-51,0,0
3671,AK-52,0,0
3672,AK-54,0,0
3673,AK-61,0,0
3674,AK-7,1,1
3675,AK-72,0,1
3676,AK-8,1,1
3677,AK-82,1,1
3678,AK-89,1,1
3679,AK-90,0,1
3680,AK-93,0,1
3681,AK-94,0,1
3682,AK-95,0,1
3683,AK-99,0,0
3684,AL-10,1,1
3685,AL-11,1,1
3686,AL-13,1,1
3687,AL-16,1,1
3688,AL-19,1,1
3689,AL-2,1,1
3690,AL-29,1,1
3691,AL-32,1,1
3692,AL-46,0,1
3693,AL-47,0,1
3694,AL-55,0,0
3695,AL-57,0,0
3696,AL-58,0,0
3697,AL-60,0,0
3698,AL-61,0,0
3699,AL-63,0,0
3700,AL-7,1,1
3701,AL-70,0,0
3702,AL-80,0,1
3703,AL-82,0,1
3704,AL-83,1,1
3705,AL-84,1,1
3706,AL-9,1,1
3707,AL-90,0,1
3708,AL-93,0,1
3709,AM-13,1,1
3710,AM-22,1,1
3711,AM-25,1,1
3712,AM-27,1,1
3713,AM-32,1,1
3714,AM-38,1,1
3715,AM-53,0,0
3716,AM-64,0,0
3717,AM-65,0,0
3718,AM-75,0,1
3719,AM-76,0,1
3720,AM-78,0,1
3721,AM-82,0,1
3722,AM-84,1,1
3723,AM-90,0,1
3724,AM-93,0,1
3725,AM-95,0,0
3726,AN-11,1,1
3727,AN-19,1,1
3728,AN-2,1,1
3729,AN-30,1,1
3730,AN-39,1,1
3731,AN-4,1,1
3732,AN-46,0,1
3733,AN-52,0,0
3734,AN-56,0,0
3735,AN-66,0,0
3736,AN-72,0,1
3737,AN-77,0,1
3738,AN-90,0,1
3739,AN-96,0,0
3740,AO-29,1,1
3741,AO-33,1,1
3742,AO-4,1,1
3743,AO-48,0,0
3744,AO-57,0,0
3745,AO-85,0,1
3746,AO-9,1,1
3747,AO-91,0,1
3748,AO-92,0,1
3749,AO-93,0,0
3750,AO-95,0,0
3751,AP-11,1,1
3752,AP-17,1,1
3753,AP-18,1,1
3754,AP-19,1,1
3755,AP-24,1,1
3756,AP-26,1,1
3757,AP-30,1,1
3758,AP-33,1,1
3759,AP-37,1,1
3760,AP-4,1,1
3761,AP-42,1,1
3762,AP-43,1,1
3763,AP-44,1,1
3764,AP-47,0,1
3765,AP-49,0,0
3766,AP-54,0,0
3767,AP-55,0,0
3768,AP-58,0,0
3769,AP-65,0,0
3770,AP-69,0,0
3771,AP-70,0,0
3772,AP-81,0,1
3773,AP-85,0,1
3774,AP-87,0,1
3775,AP-91,0,0
3776,AQ-14,1,1
3777,AQ-21,1,1
3778,AQ-22,1,1
3779,AQ-26,1,1
3780,AQ-32,1,1
3781,AQ-35,1,1
3782,AQ-37,1,1
3783,AQ-40,1,1
3784,AQ-41,1,1
3785,AQ-43,1,1
3786,AQ-48,0,0
3787,AQ-50,0,0
3788,AQ-51,0,0
3789,AQ-55,0,0
3790,AQ-62,0,0
3791,AQ-65,0,0
3792,AQ-70,0,1
3793,AQ-71,0,1
3794,AQ-78,0,1
3795,AQ-81,0,1
3796,AQ-95,0,0
3797,AQ-96,0,0
3798,AR-20,1,1
3799,AR-23,1,1
3800,AR-26,1,1
3801,AR-29,1,1
3802,AR-42,1,1
3803,AR-45,0,1
3804,AR-46,0,1
3805,AR-49,0,0
3806,AR-59,0,0
3807,AR-6,1,1
3808,AR-61,0,0
3809,AR-64,0,0
3810,AR-65,0,0
3811,AR-67,0,0
3812,AR-69,0,0
3813,AR-71,0,1
3814,AR-77,0,1
3815,AR-82,0,0
3816,AR-84,0,0
3817,AR-85,0,0
3818,AR-86,0,0
3819,AR-99,0,0
3820,AS-18,1,1
3821,AS-19,1,1
3822,AS-21,1,1
3823,AS-22,1,1
3824,AS-26,1,1
3825,AS-31,1,1
3826,AS-32,1,1
3827,AS-34,1,1
3828,AS-41,1,1
3829,AS-48,0,0
3830,AS-49,0,0
3831,AS-51,0,0
3832,AS-55,0,0
3833,AS-57,0,0
3834,AS-61,0,1
3835,AS-62,0,0
3836,AS-67,0,0
3837,AS-70,0,1
3838,AS-85,0,0
3839,AS-87,0,0
3840,AS-88,0,0
3841,AS-93,0,0
3842,AS-97,0,0
3843,AS-99,0,0
3844,AT-12,1,1
3845,AT-16,1,1
3846,AT-25,1,1
3847,AT-31,1,1
3848,AT-34,1,1
3849,AT-43,1,1
3850,AT-58,0,1
3851,AT-6,1,1
3852,AT-66,0,0
3853,AT-75,0,1
3854,AT-9,1,1
3855,AT-91,0,0
3856,AT-94,0,0
3857,AT-95,0,0
3858,AU-19,1,1
3859,AU-2,1,1
3860,AU-20,1,1
3861,AU-26,1,1
3862,AU-34,1,1
3863,AU-43,1,1
3864,AU-47,0,1
3865,AU-48,0,1
3866,AU-53,0,1
3867,AU-55,0,1
3868,AU-56,0,1
3869,AU-68,0,1
3870,AU-70,0,1
3871,AU-75,0,0
3872,AU-80,0,0
3873,AU-85,0,0
3874,AU-88,0,0
3875,AU-91,0,0
3876,AU-94,0,0
3877,AV-22,1,1
3878,AV-24,1,1
3879,AV-34,1,1
3880,AV-45,0,1
3881,AV-48,0,1
3882,AV-49,0,1
3883,AV-55,0,1
3884,AV-57,0,1
3885,AV-58,0,1
3886,AV-61,0,0
3887,AV-8,1,1
3888,AW-15,1,1
3889,AW-19,1,1
3890,AW-27,1,1
3891,AW-34,1,1
3892,AW-39,1,1
3893,AW-4,1,1
3894,AW-44,0,1
3895,AW-45,0,1
3896,AW-47,0,1
3897,AW-48,0,1
3898,AW-51,0,1
3899,AW-56,0,1
3900,AW-62,0,1
3901,AX-12,1,1
3902,AX-13,1,1
3903,AX-14,1,1
3904,AX-26,1,1
3905,AX-32,1,1
3906,AX-33,1,1
3907,AX-35,1,1
3908,AX-36,1,1
3909,AX-40,1,1
3910,AX-44,1,1
3911,AX-47,0,1
3912,AX-51,0,1
3913,AX-53,1,1
3914,AX-57,0,1
3915,AX-65,0,0
3916,AX-7,1,1
3917,AX-9,1,1
3918,AY-10,1,1
3919,AY-14,1,1
3920,AY-2,1,1
3921,AY-23,1,1
3922,AY-24,1,1
3923,AY-26,1,1
3924,AY-37,1,1
3925,AY-42,1,1
3926,AY-43,1,1
3927,AY-47,0,1
3928,AY-63,0,0
3929,AY-8,1,1
3930,AZ-18,1,1
3931,AZ-23,1,1
3932,AZ-24,1,1
3933,AZ-28,1,1
3934,AZ-38,1,1
3935,AZ-48,1,1
3936,AZ-5,1,1
3937,AZ-53,1,1
3938,B-31,1,1
3939,B-38,1,1
3940,B-42,1,1
3941,B-45,1,1
3942,B-50,1,1
3943,B-52,1,1
3944,B-55,1,1
3945,B-57,1,1
3946,B-61,1,1
3947,B-62,1,1
3948,B-76,1,1
3949,B-82,1,1
3950,B-86,1,1
3951,B-88,1,1
3952,B-98,1,1
3953,BA-15,1,1
3954,BA-2,1,1
3955,BA-26,1,1
3956,BA-34,1,1
3957,BA-35,1,1
3958,BA-37,1,1
3959,BA-43,1,1
3960,BA-49,1,1
3961,BA-5,1,1
3962,BA-51,1,1
3963,BA-53,1,1
3964,BA-56,0,1
3965,BA-63,0,1
3966,BA-8,1,1
3967,BB-12,1,1
3968,BB-14,1,1
3969,BB-17,1,1
3970,BB-24,1,1
3971,BB-25,1,1
3972,BB-31,1,1
3973,BB-33,1,1
3974,BB-35,1,1
3975,BB-39,1,1
3976,BB-40,1,1
3977,BB-41,1,1
3978,BB-45,1,1
3979,BB-46,1,1
3980,BB-5,1,1
3981,BB-52,1,1
3982,BB-54,1,1
3983,BB-56,0,1
3984,BB-62,0,1
3985,BB-66,0,1
3986,BB-9,1,1
3987,BC-12,1,1
3988,BC-18,1,1
3989,BC-22,1,1
3990,BC-27,1,1
3991,BC-40,1,1
3992,BC-41,1,1
3993,BC-43,1,1
3994,BC-53,1,1
3995,BC-60,0,0
3996,BC-61,0,1
3997,BC-7,1,1
3998,BC-8,1,1
3999,BD-10,1,1
4000,BD-13,1,1
4001,BD-16,1,1
4002,BD-20,1,1
4003,BD-25,1,1
4004,BD-27,1,1
4005,BD-30,1,1
4006,BD-38,1,1
4007,BD-44,1,1
4008,BD-6,1,1
4009,BD-66,0,1
4010,BE-18,1,1
4011,BE-27,1,1
4012,BE-30,1,1
4013,BE-38,1,1
4014,BE-4,1,1
4015,BE-45,1,1
4016,BE-47,1,1
4017,BE-56,0,1
4018,BE-65,0,1
4019,BE-8,1,1
4020,BF-11,1,1
4021,BF-16,1,1
4022,BF-21,1,1
4023,BF-23,1,1
4024,BF-32,1,1
4025,BF-38,1,1
4026,BF-39,1,1
4027,BF-4,1,1
4028,BF-41,1,1
4029,BF-42,1,1
4030,BF-48,1,1
4031,BF-49,1,1
4032,BF-52,0,1
4033,BF-54,0,1
4034,BF-56,0,1
4035,BF-57,0,1
4036,BF-65,0,1
4037,BG-24,1,1
4038,BG-37,1,1
4039,BG-39,1,1
4040,BG-40,1,1
4041,BG-46,1,1
4042,BG-47,1,1
4043,BG-49,1,1
4044,BG-5,1,1
4045,BG-54,0,1
4046,BG-62,0,1
4047,BG-65,0,1
4048,BH-10,1,1
4049,BH-13,1,1
4050,BH-26,1,1
4051,BH-51,0,1
4052,BH-55,0,1
4053,BH-61,0,1
4054,BH-63,0,1
4055,BH-7,1,1
4056,BH-8,1,1
4057,BH-9,1,1
4058,BI-18,1,1
4059,BI-19,1,1
4060,BI-27,1,1
4061,BI-29,1,1
4062,BI-3,1,1
4063,BI-37,1,1
4064,BI-39,1,1
4065,BI-42,1,1
4066,BI-45,1,1
4067,BI-46,1,1
4068,BI-51,0,1
4069,BI-56,0,1
4070,BI-58,0,1
4071,BI-59,0,1
4072,BI-7,1,1
4073,BI-8,1,1
4074,BJ-25,1,1
4075,BJ-27,1,1
4076,BJ-30,1,1
4077,BJ-33,1,1
4078,BJ-48,0,1
4079,BJ-50,0,1
4080,BJ-53,0,1
4081,BJ-55,0,0
4082,BJ-56,0,0
4083,BJ-61,0,1
4084,BJ-62,0,1
4085,BJ-7,1,1
4086,BK-20,1,1
4087,BK-24,1,1
4088,BK-29,1,1
4089,BK-30,1,1
4090,BK-32,1,1
4091,BK-49,0,1
4092,BK-59,0,1
4093,BK-61,0,1
4094,BL-10,1,1
4095,BL-13,1,1
4096,BL-14,1,1
4097,BL-15,1,1
4098,BL-27,1,1
4099,BL-29,1,1
4100,BL-3,1,1
4101,BL-31,1,1
4102,BL-32,1,1
4103,BL-40,1,1
4104,BL-42,1,1
4105,BL-52,0,1
4106,BL-58,0,1
4107,BL-60,0,1
4108,BL-62,0,1
4109,BM-11,1,1
4110,BM-17,1,1
4111,BM-18,1,1
4112,BM-27,1,1
4113,BM-38,1,1
4114,BM-39,1,1
4115,BM-4,1,1
4116,BM-48,0,1
4117,BM-5,1,1
4118,BM-50,0,1
4119,BM-52,0,0
4120,BM-60,0,1
4121,BM-61,0,1
4122,BM-62,0,1
4123,BM-63,0,1
4124,BM-66,0,1
4125,BN-23,1,1
4126,BN-24,1,1
4127,BN-3,1,1
4128,BN-37,1,1
4129,BN-47,0,1
4130,BN-52,0,1
4131,BN-58,0,1
4132,BN-6,1,1
4133,BN-62,0,1
4134,BO-12,1,1
4135,BO-16,1,1
4136,BO-20,1,1
4137,BO-25,1,1
4138,BO-28,1,1
4139,BO-3,1,1
4140,BO-34,1,1
4141,BO-46,0,1
4142,BO-48,0,1
4143,BO-53,0,1
4144,BO-56,0,0
4145,BO-57,0,0
4146,BP-10,1,1
4147,BP-22,1,1
4148,BP-23,1,1
4149,BP-24,1,1
4150,BP-25,1,1
4151,BP-26,1,1
4152,BP-3,1,1
4153,BP-34,1,1
4154,BP-47,0,1
4155,BP-49,0,1
4156,BP-51,0,1
4157,BP-53,0,1
4158,BP-58,0,0
4159,BP-6,1,1
4160,BQ-10,1,1
4161,BQ-14,1,1
4162,BQ-16,1,1
4163,BQ-19,1,1
4164,BQ-20,1,1
4165,BQ-23,1,1
4166,BQ-25,1,1
4167,BQ-28,1,1
4168,BQ-3,1,1
4169,BQ-30,1,1
4170,BQ-33,1,1
4171,BQ-44,0,1
4172,BQ-52,0,1
4173,BQ-57,0,0
4174,BR-11,1,1
4175,BR-12,1,1
4176,BR-15,1,1
4177,BR-19,1,1
4178,BR-21,1,1
4179,BR-24,1,1
4180,BR-27,1,1
4181,BR-30,1,1
4182,BR-32,1,1
4183,BR-34,1,1
4184,BR-54,0,1
4185,BR-58,0,0
4186,BR-61,0,0
4187,BR-63,0,0
4188,BR-7,1,1
4189,BS-17,1,1
4190,BS-32,1,1
4191,BS-49,0,1
4192,BS-57,0,0
4193,BS-64,0,0
4194,BT-12,1,1
4195,BT-13,1,1
4196,BT-19,1,1
4197,BT-27,1,1
4198,BT-35,1,1
4199,BT-36,1,1
4200,BT-4,1,1
4201,BT-41,0,1
4202,BT-42,0,1
4203,BT-44,0,0
4204,BT-53,0,1
4205,BT-54,0,1
4206,BT-56,0,1
4207,BT-64,0,0
4208,BU-15,1,1
4209,BU-23,1,1
4210,BU-29,1,1
4211,BU-30,1,1
4212,BU-34,1,1
4213,BU-37,1,1
4214,BU-38,1,1
4215,BU-55,0,1
4216,BU-61,0,0
4217,BV-14,1,1
4218,BV-16,1,1
4219,BV-17,1,1
4220,BV-23,1,1
4221,BV-24,1,1
4222,BV-25,1,1
4223,BV-32,1,1
4224,BV-33,1,1
4225,BV-34,1,1
4226,BV-4,1,1
4227,BV-41,0,1
4228,BV-46,0,1
4229,BV-49,0,1
4230,BV-50,0,1
4231,BV-52,0,1
4232,BV-64,0,0
4233,BW-11,1,1
4234,BW-12,1,1
4235,BW-13,1,1
4236,BW-15,1,1
4237,BW-16,1,1
4238,BW-17,1,1
4239,BW-20,1,1
4240,BW-27,1,1
4241,BW-33,1,1
4242,BW-41,0,1
4243,BW-44,0,0
4244,BW-46,0,1
4245,BW-50,0,1
4246,BW-51,0,1
4247,BW-52,0,1
4248,BW-58,0,1
4249,BW-6,1,1
4250,BX-13,1,1
4251,BX-20,1,1
4252,BX-35,1,1
4253,BX-40,0,1
4254,BX-42,0,1
4255,BX-47,0,1
4256,BX-48,0,1
4257,BX-51,0,1
4258,BX-54,0,1
4259,BX-55,0,1
4260,BX-58,0,1
4261,BX-61,0,0
4262,BX-8,1,1
4263,BX-9,1,1
4264,BY-12,1,1
4265,BY-15,1,1
4266,BY-17,1,1
4267,BY-18,1,1
4268,BY-19,1,1
4269,BY-21,1,1
4270,BY-27,1,1
4271,BY-29,1,1
4272,BY-31,1,1
4273,BY-39,0,1
4274,BY-40,0,1
4275,BY-53,1,1
4276,BY-56,0,1
4277,BY-62,0,0
4278,BY-64,0,0
4279,BY-9,1,1
4280,BZ-24,1,1
4281,BZ-40,0,1
4282,BZ-44,0,1
4283,BZ-5,1,1
4284,BZ-54,1,1
4285,BZ-60,0,1
4286,BZ-65,0,0
4287,C-15,0,1
4288,C-19,0,0
4289,C-23,0,0
4290,C-31,1,1
4291,C-35,1,1
4292,C-42,1,1
4293,C-43,1,1
4294,C-44,1,1
4295,C-45,1,1
4296,C-48,1,1
4297,C-49,1,1
4298,C-52,1,1
4299,C-54,1,1
4300,C-56,1,1
4301,C-64,1,1
4302,C-67,0,1
4303,C-71,0,0
4304,C-72,0,0
4305,C-76,1,1
4306,C-77,1,1
4307,C-8,0,0
4308,C-80,1,1
4309,C-81,1,1
4310,C-83,1,1
4311,C-88,1,1
4312,C-95,1,1
4313,CA-10,1,1
4314,CA-13,1,1
4315,CA-20,1,1
4316,CA-24,1,1
4317,CA-31,1,1
4318,CA-33,1,1
4319,CA-34,1,1
4320,CA-48,0,1
4321,CA-54,1,1
4322,CA-57,0,1
4323,CA-60,0,1
4324,CA-61,0,0
4325,CA-62,0,1
4326,CA-65,0,0
4327,CA-9,1,1
4328,CB-13,1,1
4329,CB-17,1,1
4330,CB-19,1,1
4331,CB-28,1,1
4332,CB-35,1,1
4333,CB-39,1,1
4334,CB-42,0,1
4335,CB-47,0,1
4336,CB-60,0,1
4337,CB-62,0,0
4338,CB-63,0,1
4339,CB-9,1,1
4340,CC-18,1,1
4341,CC-19,1,1
4342,CC-25,1,1
4343,CC-37,0,1
4344,CC-42,1,1
4345,CC-43,0,1
4346,CC-45,0,1
4347,CC-46,0,1
4348,CC-47,0,1
4349,CC-51,1,1
4350,CC-54,1,1
4351,CC-57,0,1
4352,CC-64,0,1
4353,CD-11,1,1
4354,CD-22,1,1
4355,CD-25,1,1
4356,CD-43,0,1
4357,CD-51,1,1
4358,CD-58,0,1
4359,CD-8,1,1
4360,CE-11,1,1
4361,CE-12,1,1
4362,CE-2,1,1
4363,CE-20,1,1
4364,CE-23,1,1
4365,CE-25,1,1
4366,CE-27,1,1
4367,CE-30,1,1
4368,CE-36,0,1
4369,CE-40,0,1
4370,CE-43,1,1
4371,CE-44,1,1
4372,CE-58,0,1
4373,CF-11,1,1
4374,CF-22,1,1
4375,CF-28,1,1
4376,CF-31,1,1
4377,CF-32,1,1
4378,CF-51,1,1
4379,CF-53,1,1
4380,CF-56,1,1
4381,CF-57,0,1
4382,CF-58,1,1
4383,CF-6,1,1
4384,CF-63,0,1
4385,CF-7,1,1
4386,CG-11,1,1
4387,CG-12,1,1
4388,CG-15,1,1
4389,CG-16,1,1
4390,CG-21,1,1
4391,CG-28,1,1
4392,CG-3,1,1
4393,CG-31,1,1
4394,CG-36,0,1
4395,CG-40,1,1
4396,CG-44,1,1
4397,CG-51,1,1
4398,CG-53,1,1
4399,CG-60,0,1
4400,CG-62,0,1
4401,CG-66,0,1
4402,CH-15,1,1
4403,CH-19,1,1
4404,CH-20,1,1
4405,CH-23,1,1
4406,CH-30,1,1
4407,CH-39,0,1
4408,CH-41,1,1
4409,CH-45,1,1
4410,CH-46,1,1
4411,CH-47,1,1
4412,CH-49,1,1
4413,CH-58,0,1
4414,CH-61,1,1
4415,CH-9,1,1
4416,CI-13,1,1
4417,CI-14,1,1
4418,CI-15,1,1
4419,CI-2,1,1
4420,CI-25,1,1
4421,CI-26,1,1
4422,CI-28,1,1
4423,CI-3,1,1
4424,CI-41,1,1
4425,CI-48,1,1
4426,CI-58,0,1
4427,CI-6,1,1
4428,CI-66,0,1
4429,CJ-18,1,1
4430,CJ-21,1,1
4431,CJ-26,1,1
4432,CJ-30,1,1
4433,CJ-32,1,1
4434,CJ-35,1,1
4435,CJ-5,1,1
4436,CJ-51,1,1
4437,CJ-55,0,1
4438,CJ-59,0,1
4439,CJ-6,1,1
4440,CJ-60,0,1
4441,CJ-62,0,1
4442,CJ-66,0,1
4443,CJ-9,1,1
4444,CK-15,1,1
4445,CK-2,1,1
4446,CK-20,1,1
4447,CK-22,1,1
4448,CK-29,1,1
4449,CK-3,1,1
4450,CK-30,1,1
4451,CK-4,1,1
4452,CK-40,1,1
4453,CK-46,1,1
4454,CK-56,0,1
4455,CK-57,0,1
4456,CK-61,0,1
4457,CK-66,0,1
4458,CK-9,1,1
4459,CL-15,1,1
4460,CL-18,1,1
4461,CL-27,1,1
4462,CL-3,1,1
4463,CL-35,1,1
4464,CL-44,1,1
4465,CL-46,1,1
4466,CL-50,1,1
4467,CL-56,0,1
4468,CL-59,0,1
4469,CL-8,1,1
4470,CL-9,1,1
4471,CM-10,1,1
4472,CM-25,1,1
4473,CM-30,1,1
4474,CM-45,1,1
4475,CM-56,0,1
4476,CM-57,0,1
4477,CM-6,1,1
4478,CM-60,0,1
4479,CM-63,0,1
4480,CM-65,0,1
4481,CN-15,1,1
4482,CN-26,1,1
4483,CN-28,1,1
4484,CN-42,1,1
4485,CN-5,1,1
4486,CN-51,1,1
4487,CN-58,0,1
4488,CO-14,1,1
4489,CO-21,1,1
4490,CO-24,1,1
4491,CO-26,1,1
4492,CO-3,1,1
4493,CO-34,1,1
4494,CO-35,1,1
4495,CO-38,1,1
4496,CO-42,1,1
4497,CO-46,1,1
4498,CO-47,1,1
4499,CO-48,1,1
4500,CO-50,1,1
4501,CO-53,1,1
4502,CO-54,1,1
4503,CO-65,0,1
4504,CO-66,1,1
4505,CP-13,1,1
4506,CP-16,1,1
4507,CP-36,1,1
4508,CP-37,1,1
4509,CP-4,1,1
4510,CP-41,1,1
4511,CP-49,1,1
4512,CP-66,0,1
4513,CQ-11,1,1
4514,CQ-2,1,1
4515,CQ-3,1,1
4516,CQ-32,1,1
4517,CQ-38,1,1
4518,CQ-48,1,1
4519,CQ-51,1,1
4520,CQ-53,1,1
4521,CQ-54,0,1
4522,CQ-57,0,1
4523,CQ-58,0,1
4524,CQ-63,0,1
4525,CR-16,1,1
4526,CR-33,1,1
4527,CR-44,1,1
4528,CR-46,1,1
4529,CR-48,1,1
4530,CR-52,1,1
4531,CR-60,0,1
4532,CR-61,0,1
4533,CR-63,0,1
4534,CR-7,1,1
4535,CS-13,1,1
4536,CS-21,1,1
4537,CS-23,1,1
4538,CS-27,1,1
4539,CS-31,1,1
4540,CS-32,1,1
4541,CS-43,1,1
4542,CS-59,0,1
4543,CS-6,1,1
4544,CS-60,0,1
4545,CS-7,1,1
4546,CS-8,1,1
4547,CT-12,1,1
4548,CT-15,1,1
4549,CT-19,1,1
4550,CT-28,1,1
4551,CT-38,1,1
4552,CT-40,1,1
4553,CT-49,1,1
4554,CT-8,1,1
4555,CU-14,1,1
4556,CU-2,1,1
4557,CU-24,1,1
4558,CU-25,1,1
4559,CU-33,1,1
4560,CU-36,1,1
4561,CU-37,1,1
4562,CU-45,1,1
4563,CU-47,1,1
4564,CU-52,1,1
4565,CU-63,0,1
4566,CV-10,1,1
4567,CV-27,1,1
4568,CV-31,1,1
4569,CV-39,1,1
4570,CV-48,0,1
4571,CV-58,0,1
4572,CV-6,1,1
4573,CV-60,0,1
4574,CV-62,0,1
4575,CW-12,1,1
4576,CW-22,1,1
4577,CW-26,1,1
4578,CW-33,1,1
4579,CW-35,1,1
4580,CW-37,1,1
4581,CW-39,1,1
4582,CW-46,1,1
4583,CW-54,0,1
4584,CW-60,0,1
4585,CW-63,0,1
4586,CW-9,1,1
4587,CX-11,1,1
4588,CX-24,1,1
4589,CX-27,1,1
4590,CX-31,1,1
4591,CX-33,1,1
4592,CX-34,1,1
4593,CX-39,1,1
4594,CX-41,1,1
4595,CX-44,1,1
4596,CX-49,1,1
4597,CX-51,0,1
4598,CX-63,1,1
4599,CX-64,1,1
4600,CY-12,1,1
4601,CY-18,1,1
4602,CY-26,1,1
4603,CY-28,1,1
4604,CY-33,1,1
4605,CY-35,1,1
4606,CY-36,1,1
4607,CY-43,1,1
4608,CY-46,1,1
4609,CY-8,1,1
4610,CZ-10,1,1
4611,CZ-15,1,1
4612,CZ-21,1,1
4613,CZ-25,1,1
4614,CZ-35,1,1
4615,CZ-4,1,1
4616,CZ-40,1,1
4617,CZ-43,1,1
4618,CZ-48,1,1
4619,CZ-53,0,1
4620,CZ-55,0,1
4621,CZ-56,0,1
4622,D-10,0,0
4623,D-13,0,0
4624,D-19,0,0
4625,D-22,0,0
4626,D-29,0,1
4627,D-3,0,0
4628,D-30,0,1
4629,D-33,1,1
4630,D-43,1,1
4631,D-49,1,1
4632,D-59,1,1
4633,D-6,0,0
4634,D-61,1,1
4635,D-66,0,1
4636,D-68,0,0
4637,D-7,0,0
4638,D-77,1,1
4639,D-79,1,1
4640,D-80,1,1
4641,D-81,1,1
4642,D-83,1,1
4643,D-96,1,1
4644,DA-12,1,1
4645,DA-23,1,1
4646,DA-25,1,1
4647,DA-30,1,1
4648,DA-32,1,1
4649,DA-33,1,1
4650,DA-35,1,1
4651,DA-36,1,1
4652,DA-4,1,1
4653,DA-45,1,1
4654,DA-6,1,1
4655,DA-61,1,1
4656,DA-65,1,1
4657,DB-12,1,1
4658,DB-25,1,1
4659,DB-26,1,1
4660,DB-32,1,1
4661,DB-37,1,1
4662,DB-38,1,1
4663,DB-39,1,1
4664,DB-48,1,1
4665,DB-53,1,1
4666,DB-61,1,1
4667,DB-63,1,1
4668,DB-9,1,1
4669,DC-11,1,1
4670,DC-17,1,1
4671,DC-19,1,1
4672,DC-2,1,1
4673,DC-25,1,1
4674,DC-27,1,1
4675,DC-29,1,1
4676,DC-38,1,1
4677,DC-40,1,1
4678,DC-5,1,1
4679,DC-50,1,1
4680,DC-58,1,1
4681,DC-6,1,1
4682,DC-63,1,1
4683,DD-22,1,1
4684,DD-26,1,1
4685,DD-33,1,1
4686,DD-34,1,1
4687,DD-35,1,1
4688,DD-39,1,1
4689,DD-43,1,1
4690,DD-49,1,1
4691,DD-63,1,1
4692,DE-10,1,1
4693,DE-13,1,1
4694,DE-15,1,1
4695,DE-16,1,1
4696,DE-17,1,1
4697,DE-19,1,1
4698,DE-26,1,1
4699,DE-29,1,1
4700,DE-33,1,1
4701,DE-34,1,1
4702,DE-35,1,1
4703,DE-36,1,1
4704,DE-39,1,1
4705,DE-44,1,1
4706,DE-53,1,1
4707,DE-57,1,1
4708,DE-6,1,1
4709,DE-61,1,1
4710,DE-63,1,1
4711,DF-10,1,1
4712,DF-22,1,1
4713,DF-26,1,1
4714,DF-33,1,1
4715,DF-38,1,1
4716,DF-40,1,1
4717,DF-41,1,1
4718,DF-43,1,1
4719,DF-50,1,0
4720,DF-52,1,1
4721,DF-55,1,1
4722,DF-56,1,1
4723,DF-57,1,1
4724,DF-59,1,1
4725,DF-64,1,1
4726,DF-8,1,1
4727,DG-13,1,1
4728,DG-17,1,1
4729,DG-19,1,1
4730,DG-21,1,1
4731,DG-22,1,1
4732,DG-27,1,1
4733,DG-30,1,1
4734,DG-35,1,1
4735,DG-36,1,1
4736,DG-37,1,1
4737,DG-38,1,1
4738,DG-45,1,1
4739,DG-49,1,0
4740,DG-54,1,1
4741,DG-57,1,1
4742,DG-62,1,1
4743,E-11,0,0
4744,E-2,0,0
4745,E-21,0,0
4746,E-31,0,1
4747,E-32,1,1
4748,E-33,1,1
4749,E-35,1,1
4750,E-39,1,1
4751,E-40,1,1
4752,E-46,1,1
4753,E-47,1,1
4754,E-49,1,1
4755,E-55,1,1
4756,E-58,1,1
4757,E-7,0,0
4758,E-72,0,0
4759,E-74,0,0
4760,E-75,0,1
4761,E-78,1,1
4762,E-86,1,1
4763,E-9,0,0
4764,E-94,1,1
4765,E-98,1,1
4766,F-11,0,0
4767,F-23,0,0
4768,F-26,0,0
4769,F-31,0,1
4770,F-33,1,1
4771,F-47,1,1
4772,F-49,1,1
4773,F-5,0,0
4774,F-50,1,1
4775,F-53,1,1
4776,F-54,1,1
4777,F-63,0,1
4778,F-64,0,1
4779,F-71,0,0
4780,F-73,0,0
4781,F-75,0,1
4782,F-77,1,1
4783,F-84,1,1
4784,F-9,0,0
4785,F-92,1,1
